2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:08,788.bbq_producer.INFO Today is 2024-06-09 at 08:42 PM
2024-06-09 20:42:08,788.bbq_producer.INFO Running on: posix Darwin 21.4.0
2024-06-09 20:42:08,788.bbq_producer.INFO Python version:  3.12.2
2024-06-09 20:42:08,788.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-06-09 20:42:08,788.bbq_producer.INFO Working dir: /Users/olakunlealabi/Documents/streaming-05-smart-smoker-5
2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:10,879.bbq_producer.INFO Opened RabbitMQ
2024-06-09 20:42:32,063.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:56:40', 133.3)
2024-06-09 20:42:32,086.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:56:45', 133.3)
2024-06-09 20:42:32,110.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:57:10', 259.1)
2024-06-09 20:42:32,147.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:57:15', 259.1)
2024-06-09 20:42:32,177.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:57:35', 139.5)
2024-06-09 20:42:32,210.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:57:40', 139.5)
2024-06-09 20:42:32,247.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:57:40', 133.7)
2024-06-09 20:42:32,271.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:57:45', 133.7)
2024-06-09 20:42:32,295.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:58:10', 255.6)
2024-06-09 20:42:32,322.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:58:15', 255.6)
2024-06-09 20:42:32,346.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:58:35', 139.9)
2024-06-09 20:42:32,368.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:58:40', 139.9)
2024-06-09 20:42:32,389.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:58:40', 134.1)
2024-06-09 20:42:32,413.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:58:45', 134.1)
2024-06-09 20:42:32,436.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:59:10', 255.1)
2024-06-09 20:42:32,459.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:59:15', 255.1)
2024-06-09 20:42:32,481.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:59:35', 140.2)
2024-06-09 20:42:32,504.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:59:40', 140.2)
2024-06-09 20:42:32,524.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:59:40', 134.5)
2024-06-09 20:42:32,543.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:59:45', 134.5)
2024-06-09 20:42:32,561.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:00:10', 255.0)
2024-06-09 20:42:32,582.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:00:15', 255.0)
2024-06-09 20:42:32,603.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:00:35', 140.6)
2024-06-09 20:42:32,623.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:00:40', 140.6)
2024-06-09 20:42:32,648.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:00:40', 134.9)
2024-06-09 20:42:32,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:00:45', 134.9)
2024-06-09 20:42:32,693.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:01:10', 255.9)
2024-06-09 20:42:32,715.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:01:15', 255.9)
2024-06-09 20:42:32,738.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:01:35', 140.9)
2024-06-09 20:42:32,760.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:01:40', 140.9)
2024-06-09 20:42:32,782.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:01:40', 135.2)
2024-06-09 20:42:32,805.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:01:45', 135.2)
2024-06-09 20:42:32,831.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:02:10', 256.9)
2024-06-09 20:42:32,857.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:02:15', 256.9)
2024-06-09 20:42:32,878.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:02:35', 141.2)
2024-06-09 20:42:32,905.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:02:40', 141.2)
2024-06-09 20:42:32,931.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:02:40', 135.6)
2024-06-09 20:42:32,950.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:02:45', 135.6)
2024-06-09 20:42:32,974.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:03:10', 256.5)
2024-06-09 20:42:33,004.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:03:15', 256.5)
2024-06-09 20:42:33,030.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:03:35', 141.6)
2024-06-09 20:42:33,055.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:03:40', 141.6)
2024-06-09 20:42:33,080.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:03:40', 136.0)
2024-06-09 20:42:33,102.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:03:45', 136.0)
2024-06-09 20:42:33,124.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:04:10', 257.7)
2024-06-09 20:42:33,150.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:04:15', 257.7)
2024-06-09 20:42:33,176.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:04:35', 141.9)
2024-06-09 20:42:33,199.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:04:40', 141.9)
2024-06-09 20:42:33,222.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:04:40', 136.3)
2024-06-09 20:42:33,247.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:04:45', 136.3)
2024-06-09 20:42:33,270.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:05:10', 257.8)
2024-06-09 20:42:33,294.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:05:15', 257.8)
2024-06-09 20:42:33,316.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:05:35', 142.2)
2024-06-09 20:42:33,339.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:05:40', 142.2)
2024-06-09 20:42:33,362.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:05:40', 136.7)
2024-06-09 20:42:33,383.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:05:45', 136.7)
2024-06-09 20:42:33,405.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:06:10', 256.0)
2024-06-09 20:42:33,430.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:06:15', 256.0)
2024-06-09 20:42:33,456.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:06:35', 142.6)
2024-06-09 20:42:33,481.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:06:40', 142.6)
2024-06-09 20:42:33,505.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:06:40', 137.0)
2024-06-09 20:42:33,530.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:06:45', 137.0)
2024-06-09 20:42:33,552.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:07:10', 256.0)
2024-06-09 20:42:33,576.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:07:15', 256.0)
2024-06-09 20:42:33,603.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:07:35', 142.7)
2024-06-09 20:42:33,627.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:07:40', 142.7)
2024-06-09 20:42:33,652.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:07:40', 137.4)
2024-06-09 20:42:33,677.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:07:45', 137.4)
2024-06-09 20:42:33,696.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:08:10', 257.2)
2024-06-09 20:42:33,722.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:08:15', 257.2)
2024-06-09 20:42:33,746.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:08:35', 143.0)
2024-06-09 20:42:33,770.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:08:40', 143.0)
2024-06-09 20:42:33,792.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:08:40', 137.7)
2024-06-09 20:42:33,812.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:08:45', 137.7)
2024-06-09 20:42:33,841.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:09:10', 256.7)
2024-06-09 20:42:33,867.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:09:15', 256.7)
2024-06-09 20:42:33,898.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:09:35', 143.3)
2024-06-09 20:42:33,930.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:09:40', 143.3)
2024-06-09 20:42:33,956.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:09:40', 138.0)
2024-06-09 20:42:33,982.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:09:45', 138.0)
2024-06-09 20:42:34,004.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:10:10', 256.0)
2024-06-09 20:42:34,032.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:10:15', 256.0)
2024-06-09 20:42:34,058.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:10:35', 143.7)
2024-06-09 20:42:34,083.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:10:40', 143.7)
2024-06-09 20:42:34,112.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:10:40', 138.4)
2024-06-09 20:42:34,135.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:10:45', 138.4)
2024-06-09 20:42:34,161.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:11:10', 260.3)
2024-06-09 20:42:34,188.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:11:15', 260.3)
2024-06-09 20:42:34,214.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:11:35', 144.0)
2024-06-09 20:42:34,240.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:11:40', 144.0)
2024-06-09 20:42:34,265.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:11:40', 138.7)
2024-06-09 20:42:34,293.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:11:45', 138.7)
2024-06-09 20:42:34,321.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:12:10', 264.4)
2024-06-09 20:42:34,347.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:12:15', 264.4)
2024-06-09 20:42:34,369.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:12:35', 144.3)
2024-06-09 20:42:34,391.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:12:40', 144.3)
2024-06-09 20:42:34,415.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:12:40', 139.0)
2024-06-09 20:42:34,436.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:12:45', 139.0)
2024-06-09 20:42:34,458.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:13:10', 265.8)
2024-06-09 20:42:34,475.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:13:15', 265.8)
2024-06-09 20:42:34,498.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:13:35', 144.6)
2024-06-09 20:42:34,520.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:13:40', 144.6)
2024-06-09 20:42:34,540.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:13:40', 139.4)
2024-06-09 20:42:34,559.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:13:45', 139.4)
2024-06-09 20:42:34,583.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:14:10', 264.9)
2024-06-09 20:42:34,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:14:15', 264.9)
2024-06-09 20:42:34,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:14:35', 144.9)
2024-06-09 20:42:34,656.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:14:40', 144.9)
2024-06-09 20:42:34,682.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:14:40', 139.7)
2024-06-09 20:42:34,705.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:14:45', 139.7)
2024-06-09 20:42:34,729.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:15:10', 264.3)
2024-06-09 20:42:34,754.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:15:15', 264.3)
2024-06-09 20:42:34,776.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:15:35', 145.3)
2024-06-09 20:42:34,798.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:15:40', 145.3)
2024-06-09 20:42:34,822.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:15:40', 140.0)
2024-06-09 20:42:34,845.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:15:45', 140.0)
2024-06-09 20:42:34,872.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:16:10', 264.2)
2024-06-09 20:42:34,894.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:16:15', 264.2)
2024-06-09 20:42:34,917.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:16:35', 145.6)
2024-06-09 20:42:34,937.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:16:40', 145.6)
2024-06-09 20:42:34,962.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:16:40', 140.3)
2024-06-09 20:42:34,991.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:16:45', 140.3)
2024-06-09 20:42:35,013.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:17:10', 264.9)
2024-06-09 20:42:35,036.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:17:15', 264.9)
2024-06-09 20:42:35,060.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:17:35', 145.9)
2024-06-09 20:42:35,085.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:17:40', 145.9)
2024-06-09 20:42:35,109.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:17:40', 140.6)
2024-06-09 20:42:35,132.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:17:45', 140.6)
2024-06-09 20:42:35,154.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:18:10', 266.8)
2024-06-09 20:42:35,177.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:18:15', 266.8)
2024-06-09 20:42:35,200.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:18:35', 146.2)
2024-06-09 20:42:35,225.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:18:40', 146.2)
2024-06-09 20:42:35,247.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:18:40', 140.9)
2024-06-09 20:42:35,274.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:18:45', 140.9)
2024-06-09 20:42:35,298.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:19:10', 267.9)
2024-06-09 20:42:35,322.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:19:15', 267.9)
2024-06-09 20:42:35,344.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:19:35', 146.6)
2024-06-09 20:42:35,365.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:19:40', 146.6)
2024-06-09 20:42:35,389.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:19:40', 141.2)
2024-06-09 20:42:35,410.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:19:45', 141.2)
2024-06-09 20:42:35,430.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:20:10', 268.3)
2024-06-09 20:42:35,451.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:20:15', 268.3)
2024-06-09 20:42:35,470.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:20:35', 146.9)
2024-06-09 20:42:35,499.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:20:40', 146.9)
2024-06-09 20:42:35,524.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:20:40', 141.5)
2024-06-09 20:42:35,544.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:20:45', 141.5)
2024-06-09 20:42:35,567.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:21:10', 267.2)
2024-06-09 20:42:35,589.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:21:15', 267.2)
2024-06-09 20:42:35,615.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:21:35', 147.3)
2024-06-09 20:42:35,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:21:40', 147.3)
2024-06-09 20:42:35,659.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:21:40', 141.8)
2024-06-09 20:42:35,682.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:21:45', 141.8)
2024-06-09 20:42:35,706.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:22:10', 265.1)
2024-06-09 20:42:35,727.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:22:15', 265.1)
2024-06-09 20:42:35,747.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:22:35', 147.6)
2024-06-09 20:42:35,769.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:22:40', 147.6)
2024-06-09 20:42:35,796.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:22:40', 142.1)
2024-06-09 20:42:35,822.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:22:45', 142.1)
2024-06-09 20:42:35,846.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:23:10', 261.4)
2024-06-09 20:42:35,867.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:23:15', 261.4)
2024-06-09 20:42:35,885.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:23:35', 147.9)
2024-06-09 20:42:35,906.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:23:40', 147.9)
2024-06-09 20:42:35,929.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:23:40', 142.3)
2024-06-09 20:42:35,951.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:23:45', 142.3)
2024-06-09 20:42:35,974.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:24:10', 261.1)
2024-06-09 20:42:35,994.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:24:15', 261.1)
2024-06-09 20:42:36,017.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:24:35', 148.2)
2024-06-09 20:42:36,036.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:24:40', 148.2)
2024-06-09 20:42:36,062.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:24:40', 142.6)
2024-06-09 20:42:36,083.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:24:45', 142.6)
2024-06-09 20:42:36,105.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:25:10', 258.6)
2024-06-09 20:42:36,129.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:25:15', 258.6)
2024-06-09 20:42:36,150.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:25:35', 148.5)
2024-06-09 20:42:36,174.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:25:40', 148.5)
2024-06-09 20:42:36,196.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:25:40', 142.8)
2024-06-09 20:42:36,219.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:25:45', 142.8)
2024-06-09 20:42:36,245.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:26:10', 260.0)
2024-06-09 20:42:36,273.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:26:15', 260.0)
2024-06-09 20:42:36,293.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:26:35', 148.8)
2024-06-09 20:42:36,314.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:26:40', 148.8)
2024-06-09 20:42:36,342.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:26:40', 143.1)
2024-06-09 20:42:36,364.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:26:45', 143.1)
2024-06-09 20:42:36,399.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:27:10', 260.5)
2024-06-09 20:42:36,425.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:27:15', 260.5)
2024-06-09 20:42:36,448.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:27:35', 149.1)
2024-06-09 20:42:36,472.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:27:40', 149.1)
2024-06-09 20:42:36,494.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:27:40', 143.3)
2024-06-09 20:42:36,518.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:27:45', 143.3)
2024-06-09 20:42:36,542.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:28:10', 261.1)
2024-06-09 20:42:36,564.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:28:15', 261.1)
2024-06-09 20:42:36,588.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:28:35', 149.4)
2024-06-09 20:42:36,613.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:28:40', 149.4)
2024-06-09 20:42:36,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:28:40', 143.6)
2024-06-09 20:42:36,655.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:28:45', 143.6)
2024-06-09 20:42:36,679.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:29:10', 261.6)
2024-06-09 20:42:36,699.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:29:15', 261.6)
2024-06-09 20:42:36,721.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:29:35', 149.8)
2024-06-09 20:42:36,740.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:29:40', 149.8)
2024-06-09 20:42:36,762.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:29:40', 143.8)
2024-06-09 20:42:36,780.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:29:45', 143.8)
2024-06-09 20:42:36,799.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:30:10', 261.6)
2024-06-09 20:42:36,821.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:30:15', 261.6)
2024-06-09 20:42:36,842.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:30:35', 150.1)
2024-06-09 20:42:36,864.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:30:40', 150.1)
2024-06-09 20:42:36,885.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:30:40', 144.0)
2024-06-09 20:42:36,909.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:30:45', 144.0)
2024-06-09 20:42:36,929.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:31:10', 262.0)
2024-06-09 20:42:36,951.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:31:15', 262.0)
2024-06-09 20:42:36,969.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:31:35', 150.4)
2024-06-09 20:42:36,990.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:31:40', 150.4)
2024-06-09 20:42:37,012.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:31:40', 144.3)
2024-06-09 20:42:37,034.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:31:45', 144.3)
2024-06-09 20:42:37,054.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:32:10', 261.2)
2024-06-09 20:42:37,076.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:32:15', 261.2)
2024-06-09 20:42:37,099.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:32:35', 150.7)
2024-06-09 20:42:37,122.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:32:40', 150.7)
2024-06-09 20:42:37,140.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:32:40', 144.5)
2024-06-09 20:42:37,164.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 16:32:45', 144.5)
2024-06-09 20:42:37,192.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:33:10', 259.1)
2024-06-09 20:42:37,215.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 16:33:15', 259.1)
2024-06-09 20:42:37,237.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 16:33:35', 151.0)
